polled_at_utc,states
2026-09-09T20:45:41,VVVOVOVVVVOOOOOVOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOVOOVOOVVOOVOOOVVVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOVOOOVVVOVVVOOOOOOVOVOOOOOOOOOOVOVOOOVOOOVOOOOOOOOOOVOVVVOOOVVVVVVVVOVOOVVVVVVOOVVVVOOOOOOOOOOOOOOOOVOOOOOOOOOVOOOOOVVO
2026-09-09T20:50:43,VVVOVOVOVVVOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOVOOVOOVVOOVOOOVVVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOVVVOVVVOOOOOOVOVOOOOOOOOOOVOOOOOVOOOVOOOOOOOOOOVOVVVOOOVVVVVVVVOVOOVVVVOOOOVVVVOOOOOOOOOOOOOOOOVOOOOOOOOOVOOOOOVOO
2026-09-09T20:55:45,VOVOVOOOVVVOOOOOVOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOVOOVOOVVOOVOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOVVVOVVVOOOOOOVOVOOOOOOOVOOVOOOOOVOOOVOOOOOOOOOOVOVVVVOOVVVVVVVVOVOOVVVVVVOOVVVVOOOOOOOOOOOOOOOOVOOOOOOOOOVOOOOOVOO
2026-09-09T21:00:48,VVVVVOOOVVVOOOOOVOOOOOOOVOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOVOOOOOOOOVOOVVOOVOOOVVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOVVVOVVVOOOOOOVOVOOOOOOOOOOVOOOOOVOOOVOOOOOOOOOOVOVVVVOOOVVVVVVVOVOOVVVVVVOOVVVVOOOOOOOOOOOOOOOOVOOOOOOOOOVOOOOOVOO
2026-09-09T21:05:50,VVVVVOVOVVVOOOOOVOOOOOOOVOOOOOOOOOOOOVVOOOOOOOOOOOOOOOOVVOOOOOVOVOOVVOOOOOOVVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOVOVVVOVVVOOOOOOVOVOOOOOOOOOOVOOOOOVOOOVOOOOOOOOOOVOVVVVOOVVVVVVVOOVOOVVVVVVVOVVVVOOOOOOOOOOVOOOOOVOOOOOOOOOVOOOOOVOO
2026-09-09T21:10:53,VVVVVOVOVVVOOOOOVOOOOOOOVOOOOOOOOOOOOVVOOOOOOOOOOOOOOOOVVOOOOOVOVOOVVOOOOOOVVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOVOVVVOVVVOOOOOOVOVOOOOOOOOOOOOOOOOVOOOVOOOOOOOOOOVOVVVVOOVVVVVVVOOVOOVVVVVVVOVVVVOOOOOOOOOOVOOOOOVOOOOOOOOOVOOOOVVOO
2026-09-09T21:15:55,VVVVVOVOVVVOOOOOVOOOOOOOVVOOOOOOOOOOOVVOOOOOVOOOOOOOOOOVVOOOOOVOVOOOVOOOOOOVVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOVOVVVOVVVOOVOOOVOVOOOOOOOOOOOOOOOOVOOOVOOOOOOOOOOVOVVVVOOVVVVVVVVOVOOOVVVVVVOVVVVOOOOOOOOOOOOOOOOVOOOOOOOOOVOOOOVVOO
2026-09-09T21:21:04,VVVVVOVOVVVOOOOOVOOOOOOOVVOOOOOOOOOOOVVOOOOOVOVOOOOOOOOVVOOOOOOOVOOOVOOOOOOVVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOVOOOOOOOOVOVVVOVVVOOVOOOVOVOOOOOOOOOOOVOOOOOVOOVOOOOOOOOOOVOVVVVOOVVVVVVVVOVOOOVVVVOVOVVVVOOOOOOOOOOVOOOOOVOOOOOOOOOVOOOOOVOO
2026-09-09T21:26:06,VVVVVVVOVVVOOOOOVOOOOOOOVVOOOOOOOOOOOVVOOOOOVOOOOOOOOOOVOOOOOOOOVOOVVOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOVOVVVOVVVOOVOOOVOVOOOOOOOOOOOOOOOOVOOOVOOOOOOOOOOVOVVVVOOVVVVVVVVOVOOOVVVVOVOVVVVOOOOOOOOOOVOOOOOVOOOOOOOOOVOVOOVVOO
2026-09-09T21:31:08,OOVOOVOOVVVOOOOOVOOOOOOOVVOOOOOOOOOOOVVOOOOVVOVOOOOOOOOVOOOOOVOOVOOVVOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOVOOOOOOOOOOOOOOOVOVVVOVVVOOVOOOVOVOOOVOOOOOOOOOOOOVOOOVOOOOOOOOOOVOVVVVOOVVVVVVVVOVOOVVVVVVVOVVVVOOOOOOOOOOVOOOOOVOOOOVOOOOVOVOOVOOO
2026-09-09T21:36:11,VVVVOVOOVVVOOOOOVOOOOOOOVVOOOOOOOOOOOVVOOOOOVOVOOOOOOOOOOOOOOOOOVOOVVOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOVOOOOOOVOOOOOOOOVOVVVOVVVOOVOOOVOVOOOVOOOOOOOOOOOOVOOOVOOOOOOOOOOVOVVVVOOVVVVVVVVOVOOVVVVVVVOVVVVOOOOOOOOOVVOOOOOVOOOOVOOOOVOVOOVVVO
2026-09-09T21:41:19,VVVVVVOOVVVOOOOOVOOOOOOOVVVOOOOOOOOOOVVOOOOOVOVOOOOOOOOOOOOOOOOOVOOVVOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOVVOOOOOOOVOVVVOVVVOOVOOOVOVOOOVOOOOOOOOOOOOVOOOVOOVOOOOOOOVOVVVVOOVVVVVVVVOVOOVVVVVVVOVVVVOOOOOOOOOVOOOOOOVOOOOVOOOOVOVOOVVVO
2026-09-09T21:46:22,VOVVVVOOVVVOOOOOVOOOOOOOVVVOOOOOOOOOOVOOOOOOVOOOOOVOOOOOOOOOOOOOOOOVVOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOVVOOOOOOOVOVVVOVVVOOVOOOVOVOOOVOOOOOOOVOOOOVOOOVVVVVOOOOOOVOVVVVOOVVVVVVVVVVOOVVVVVVVOVVVVOOOOOOOOOVVOOOOOVOOOOVOOOOVOVOOVVVO
2026-09-09T21:51:24,VOVVVVOOVVVOOOOOVOOOOOOOVVVOOOOOOOOOOVOOOOOOOVOOOOVOOOOOOOOOOOOOOOOVVOVOOOOVOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOVOOOVOOOOOOOOVOOVOOOOOVOVVVOVVVOOVOOOVOVOOOVOOOOOOOVOOOOOOVOVOOOOOOOOOOOOVVVVOOVVVVVVVVVVOOVVVVVVVOOVVVOOOOOOOOOVVOOOOOVOOOOVOOOOVOVOOVVVO
2026-09-09T21:56:26,VVVVVVOOVVVOOOOOVOOOOOOOVVVOOOOOOOOOOVOOOOOOOVOOOOOOOOOOOOOOOOOOOOOVVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOVOOOOOOOOVOVVVOVVVOOVOOOVOVOOOVOOOOOOOVOOOOVOVOVOOOVOOOOOOOOVVVVOOVVVVVVVVVVOOVOVVVVVOOVVVOOOOOOOOOVVOOOOOVOOOOVOOOOVOVOOVVVO
2026-09-09T22:01:30,VVVVVVOOVVVOOOOOVOOOOOOOVVVOOOOOOOOOOVOOOOOOOVVOOOVOOOOOOOOOOOOOOOOVVOOOOVOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOVOOOOOOOOOOOVOOOOOOVOVVVOVVVOOVOVVVVVOOOVOOOVOOOVOOOOOOVOVOVOVOOOOOOOOVVVVOOVVVVVVVVVVOOVOVVVVVVOVVVOOOOOOOOOVVOOOOOVOOOOVOOOOVVOOOVVVO
2026-09-09T22:06:33,VOVVVVOOVVVOOOOOVOOOOOOOVVVOOOOOOVOOOVOOOOOOOVVOOOVOOOOOOOOOOOOOOOOVVOOOOVOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOOOOVOOOOOOOOOOOOOOOVOVVVOVVVOOVOVVVVVOOOVOOOVOOOVOOOOOOVOVOOVVOOOOOOOOVVVVOOVVVVVVVVVVOOVOVVVVVVVVVVOOOOOOOOOVVOOOOOVOOOOVOOOOVVVOOVVVO
2026-09-09T22:11:36,OOVVVVOOVVVOOOOOVOOOOOOOVVVOOOOOOVOOOVOOOOOOOVVOOOVOOOOOOOOOOOOOOOOVVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOVOOOOOOOOOOOOOOOVOVVVOVVVOOVOVOVVVOOOVOOOVOOOVOOOOOOOOVOOVVOOOOOOOOVVVVOOVVVVVVVVVVOOVOVVVVVVVVVVOOOOOOOOOVVOOOOOVOOOOVOOOOVVOOOVVVO
2026-09-09T22:16:38,VOVVVVOOVVVOOOOOVOOOOOOOVVOOOOOOOOOOOVOOOOOOOVVOOOVOOOOOOOOOOOOOVOOVVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOOVOOOOOVVOVVVOVVVOOVOVOVVVOOVVOOOVVOOVOOOOOOOOVOOOVOOOOOOOOVVVVOOVVVVVOVVVVVOVOVVVVVVVVVVOOOOOVOOOVVOOOOOVOOOOVOOOOVVOOOVVVO
2026-09-09T22:21:40,VOVVVVOOVVVOOOOOVOOOOOOOVVOOOOOOOOVOOOOOOOOOOVOOOOVOOOOOOOOOOOOOVOOVVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOVOVVVOVVVOOVOVOVVVOOVVOOOOVOOVOOOOOOOOVOOOVOOOOOOOOVVVVVOVVVVVVVVVVVOVOVVVVVVVVVVOOOOOVOOOVOOOOOOVOOOOVOOOOVVVOOVVVO
2026-09-09T22:26:42,VOVVVVOOVVVOOOOOVOOOOOOOVVOOOOOOOOOOOOOOOOOOOVOOOOVOOOOOOOOOOOOOOOOVVOOOOVOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOVVVOVVVOOVOVOVVVOOOVOOOOVOVVOOOOOOVOVOOOOOOOOOOVOVVVVVOVVVVVVVVVVVOVOVVVVVVVVVVOOOOOOOOOVOOOOOOVOOOOVOOOOOVVOOVVVO
2026-09-09T22:31:44,VOVVVVOOVVOOOOOOVOOOOOOOVVOOOOOOOOOOOOOOOOOOOVOOOOVOOVOOVOOOOOOOOOOVVOOOOVOVOOVVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVVOVVVOVVVOOOOVOVVVOOOVOOOOOOVVOOOOOOVOVOOOOOOOOOOVOVVVVOOVVVVVVVVVVVOVOVVVVVVVVVVOOOOOOOOOVOOOOOOVOOOOVOOOOOVVOOVVVO
2026-09-09T22:36:46,VOVVVVVOVVOOOOOOOOOOOOOOVVOOOOOOOOOOOOOOOOOOOVOOOOVOOVOOVOOOOOOOOOOVVOOOOVOVOOVVVOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOVOVVVOVVVOOOOVOVVVOOOVOOOOOOVVOOOOOOVOVVOOOOOOOOOOOVVVVOOVVVVVVVVVVVOVOVVVVVVVVVVOOOOOOOOOVOOOOOOVOOOOVOOOOOVVOOVVVO
2026-09-09T22:41:48,VOVVVVVOVVOOOOOVOOOOOOOOVOOOOOVOOOOOOOOOOOOOOOOOOOVOOVOOVOOOOOOOOOOVVOOOOVOVOOVVVOOOVOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOVOOOOOOOOVOVVVOVVVOOOOVOVVVOOOVOOOOOOVOOOOOOOOOVOOOOOOOOOOOOVVVVOOVVVVVVVVVVVOVVVVVVVVVVVVOOOOOOOOOVOOOOOOVOOOOVOOOOOVVOOVVVO
2026-09-09T22:46:50,VOVVVVVOVVVOOOOVOOOOOOOOVOOOOOVOOOOOOOOOOOOOOOOOOOVOOVOOVOOOOOOOOOOVVOOOOVOVOOVVVOOOVOOOOOOOOOOOOVOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOVVOVVVOVVVOOOOVOVVVOOOVOOOOOOVOOOOOOOOOVOOOOOOOOOOOOVVVVOOVVVVVVVVVVVOVVVVVVVVVVVVOOOOOOOOOVOOOVOOVOOOOVOOOOOVVOOVVVO
2026-09-09T22:51:51,VOVVVVVOVVVOOOOVOOOOOOOOVOOOOOOOOOOOVOOOOOOOOOOOOOVOOVOOVOOOOOOOOOOVVOOOOVOVOOVVVOOOVOOOOOOOOOOOOVOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOOOOOVOVVVOVVVOOOOVOVVVOOOVOOOVOOVOOOOOOOOOVOOOOOOOOOOOOVVVVOOVVVVVVVVVVVOVVVVVVVVVVVVOOOOOVVOOVOOOVOOVOOOOVOOOOOVVOOVVVO
2026-09-09T22:56:56,VOVVVOOOVVVOOOOOVOOOOOOOVOOOOOOOOOOOVOOOOOOOOOOOOVVOOVOOVOOOOOOVVOOVVVOOOVOVOOVVVOOOVOOOOOOOOOOOOVOOOOOOOOOOVOOOOOOOOOOOOOOOOOOOOOOOVOVVVOVVVOOOOVOVVVOOOVOOOOOOVOOOOOOOOOVOOOOOOOOOOOOVVVVOOVVVVVVVVVVVOVVVVVVVVVVVVOOOOOVVOOVOOOVOOVOOOOVOOOOOVVOOVOVO
2026-09-09T23:01:34,OOVVVOOOVVVOOOOOVOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOVOOVOOVOOOOOOVOOOVVVOOOVOVOOVVVOOOVOOOOOOOOOOOOVOOOOOOOOOOVOVOOOOOOOOOOOOOOOOOOOOVVOVVVOVVVOVOOVOVVVVOOVOOOOOOVOOOOOOOOOVOOOOOOOOOOOOVVVVOOVVVVVVVVVVVOVVVVVVVVVVVVOOOOOVVOOVOOOVOOVOOOOVOOOOOVVOOVVVO
2026-09-09T23:01:49,OOVVVOOOVVVOOOOOVOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOVOOVOOVOOOOOOVOOOVVVOOOVOVOOVVVOOOVOOOOOOOOOOOOVOOOOOOOOOOVOVOOOOOOOOOOOOOOOOOOOOVVOVVVOVVVOVOOVOVVVVOOVOOOOOOVOOOOOOOOOVOOOOOOOOOOOOVVVVOOVVVVVVVVVVVOVVVVVVVVVVVVOOOOOVVOOVOOOVOOVOOOOVOOOOOVVOOVVVO
2026-09-09T23:02:18,OOVVVOOOVVVOOOOOVOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOVOOVOOVOOOOOOVOOOVVVOOOVOVOOVVVOOOVOOOOOOOOOOOOVOOOOOOOOOOVOVOOOOOOOOOOOOOOOOOOOOVVOVVVOVVVOVOOVOVVVVOOVOOOOOOVOOOOOOOOOVOOOOOOOOOOOOVVVVOOVVVVVVVVVVVOVVVVVVVVVVVVOOOOOVVOOVOOOVOOVOOOOVOOOOOVVOOVVVO
2026-09-09T23:07:20,OOVVVOOOVVOOOOOOVOOVOOOOVOOOOOOOOOOOOOOOOOOVOOOOOOVOOVOOVOOOOOOVVOOVVVOOOVOVOOVVVOOOVOOOOOOOOOOOOVOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOVVVOVVVOVOOVOVVVVOOVOOOOOOOOOOOOOOOOVOOOOOOOOOOOOVVVVOOVVVVVVVVVVVOVVVVOVVVVVVVOOOOOOVOOVOOOVOOVOOOOVOOOOVVVOOVVVO
2026-09-09T23:12:21,VOVVVOOOVVOOOOOOVOOOOOOOVOOOOOOOOOOOOOOOOOOVOOOOOOVOOVOOVOOOOVOVVOOVVVOOOVOVOOVVVOOOVOOOOOOOOOOOOVOVVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVVOVVVOVVVOVOOVOVVVOOOVOOOOOOVOOOOOOOVOVOOOOOOOOOOOOVVVVOOVVVVVVVVOVVOVVVVOVVVVVVVOOOOOOVOOVOOOVOOVOOOOVOOOOVVVOOVVVO
2026-09-09T23:17:23,VOVVVOOOVVVOOOOOVOOOOOOOVOOOOOOOOOOOOOOOOOOVOOOOOOVOOVOOVOOOOVOVVOOVVVOOOVVVOOVVVOOOVOOOOOOOOOOOOOOVVOOOOOOOOOOOOOOOOOVOOOOOVOOOOOOOVOVVVVVVVOVOOVOVVVOOOVOOOOOOOOOOOOOOOOVOOOOOOOOOOOOVVVVOOVVVVVVVVOVVOVVVVOVVVVVVVOOOOOOVOOVOOOVOOVOOOOVOOOOVVVOOVVVO
2026-09-09T23:22:25,VOVVVOOOVVVOOOOOVOOOOOOOVOOOOVOOOOOOOOOOOVOVOOOOOOVOOVOOVOOOOVOVVOOVVVOOOVVVOOVVVOOOVOOOOOOOOOOOOOOVVOOOOOOOOOOOOOOOOOVOOOOOVOOOOOOOVOVVVVVVVOVOOVOVVVOOOVOOOOOOOOOOOOOOOOVOOOOOOOOOOOOVVVVOOVVVVVVVVOVVOVVVVOVVVVVVVOOOOOOVOOVOOOVOVVOOOOVOOOOVVVOOVVVO
2026-09-09T23:25:58,VOVVOOOOVVVOOOOOVOOOOOOOVOOOOVOOOOOOOOOOOVOVOOOOOOVOOVO
2026-09-09T23:26:21,VOVVOOOOVVVOOOOOVOOOOOOOVOOOOVOOOOOOOOOOOVOVOOOOOOVOOVO
2026-09-09T23:31:22,VVVVOOOOVVVOOOOOVOOOOOOOVOOOOVOOOOOOOOOOOVOVOOOOOOVVOVV
2026-09-09T23:36:23,VOVVVOOOVVVOOOOOVOOOOOOOVOOOOVOOOOOOOOOOVVOVOOOOOOVVOVV
2026-09-09T23:41:24,VOVVVOOOVVVOOOOOVOOOOOOOVOOOOVOOOOOVOOOOVVOVOOOOOOVVOVV
2026-09-09T23:46:26,OOVVVOOOVVVOOOOOVOOOOOOOVOOOOVOOOOOVOOOOVVOOOOOOOOVVOVV
2026-09-09T23:51:28,OVVVOOOOVVVOOOOOVOOOOOOOVOOOOVOOOOOVVOOOVVOOOOOOOVVVOVV
2026-09-09T23:56:29,OOVVOVOOVVVOOOOOVOOOOOOOVOOOOVOOOOOVVOOOVOOOOOOOOVVVOVV
