polled_at_utc,states
2026-09-15T16:40:14,OOOVOOOOOOOOOOOOOVOOoOOOvVVOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T16:45:12,OVOVOOOOOOOOOOOOOVOOoOOOvVVOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T16:50:12,OVOVOOOOOVOOOOOOOVOOoOOOvVVOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T16:55:10,OVOOOOOOVOOOOOOOOVOOoOOOvVVOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:00:19,OOOVOOOOVVOOOOOOOVOOoOOOvVVOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:05:11,OVOVOOVOVOOOOOOOOVOOoOOOvVVOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:10:13,OVOVOOVOVVOOOOOOOOOOoOOOvVOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:15:11,OVOVOOVOVVOOOOOOOOOOoOOOvVOVoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:20:13,OVOVOOVOVVOOOOOOOOOOoOOOvVOVoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:25:11,OVOVOOVOVVOOOOOOOOOOoOOOvVOVoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:30:17,OOOVOOVOVVOOOOOOOOOOoOOOvVOVoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:35:11,OOVVOOVOVVOOOOOOOOOOoOOOvVOVoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:40:13,OOVVOOVOVVOOOOOOOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:45:12,OOVVOOVOVVOOOOOOOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:50:13,OOVVOOVOVVOOOOOOOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T17:55:10,OVVVOOVOVOOOOOOOOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:00:16,OVVVOOVOVOOVOOOOOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:05:12,OOVVOOVOVVOOOOOVOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:10:11,OOVVOOVOVOOOOOOVOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:15:11,OOVVOOVOVVOOOOOVOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:20:13,OOVVOOVOVVOOOOOVOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:25:12,OOVVOOVOOVOOOOOVOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:30:15,OOOOOOVOOVOOOOOVOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:35:11,OOOOOOVOOVOOOOOVOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:40:14,OOOOVOVOOVOOOOOOOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:45:13,OOOOOOVOOVOOOOOVOOOOoOOOvOOOoVOOOVOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:50:12,OOOOOOVOOVOOOOOVOOOOoOOOvOOOoOOOOVOOOVOOOOOOOOOOOOOOOOO
2026-09-15T18:55:10,OOOOVOVVOVOOOOOVOOOOoVOOvOOOoOOVOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T19:00:16,OOOOVOVVOVOVOOOVOOOOoOOOvOOOoOOVOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T19:05:12,OOOOVOVVOVOVOOOVOOOOoOOOvOOOoOOVOOOOOVOOOOOOOOOVOOOOOOO
2026-09-15T19:10:13,OOOVOOVVOOOOOOVVOOOOoOOOvOOOoOOVOOOOOVOOOOOOOOOVOOOOOOO
2026-09-15T19:15:13,OOOVOOVVOOOOOOOVOOOOoOOOvOOOoOOVOOOOOVOOOOOOOOOVOOOOOOO
2026-09-15T19:20:40,OOOVVOVVOOOOOOOVOOOOoOOOvOOOoOOVVOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T19:25:10,OOOVVOVVOOOOOOOVOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOOOOOO
2026-09-15T19:30:15,OVOOVVVOOOOOOOOVOOOOoOOOvOOOoOOOOOOOOVOOOOOOOOOOOOVOOOO
2026-09-15T19:35:11,OVOVVVVOOOOOOOOVOOOOoOOOvOOOoOOVOOOOOVOOOOOOVOOVOOVOOOV
