polled_at_utc,states
2026-09-24T17:20:14,OOVVVOOVvOVOOVOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOVVOVVoOOVOOoOOOOOOOVOO?Oo?OOOOOOV?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOooOOOOOVVVVVVVOOOOVOVVOoOOO?OVOVOOVoOVOOOOVVOOOVVOVOO?VOVVOVVOVVOVVVVVOOVVOVVVVVVVVOOOOO?VOOOOOOOOOOVOOOOOOOoOOOOOOOOOOOO
2026-09-24T17:25:11,OOVVVOOVvOVOOVOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOVVOOOoOOVOOoOOOOOOOVOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOVOOOOOOoOOOOOOOOOooOOOOVVVVVVVVOOOOVOVVOoOOO?OVOOOOVoOVVOOOVOOOOVOOOOO?VOVVOVVVVVOVOVVVOOVVOVVVOVVVVOOOOO?VOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T17:30:19,OOOVVOOVvOVOOVOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOVVOOVoOOVOOoOOOOOOOVOO?Oo?OOOOOOO?OOOOOOO?OOOVOoOOOOOOOOoOOOOOOOOOooOOOOVVVVOVVVOOOOVOVVOoOOO?OOOOOOVoOVOOVOOVOOOVOOVOO?VOOVOVVVVVOVVVVVOOVVOVVVVVVOVOOOOO?OOOOOOOOOOOVOOOOOOOoOOOOOOOOOOOO
2026-09-24T17:35:12,OOOVVOOVvOOOOVOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOVVOVVoOOOOOoOOOOOOOVOO?Oo?OOOOOOO?OOOOOOO?OOOVOoOOOOOOOOoOOOOOOOOOooOOOOOVVVOVVVOOOOVOVVOoOOO?OOOOOOVoVVOOOOOOOOOOOOOOO?VOOVOVVVVVOVVVVVOOVVOVVVVVVVVOOOOO?OOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T17:40:14,OOOVVOOVvVOOOOOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOVVOVVoOOOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOooOOOOOOVVOVOVOOOOVOVVOoOOO?OOOOOOOoVVOOOOOOOOOOOOOOO?VOOVOVVVVVOVVVVVOOVVOVVVVVVVVOOOOO?OOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T17:45:15,VOOVVOOVvVOOOOOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOVVOVOoOOOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOooOOOOOOVVOVOVOOOOVOOVOoOOO?OOOOOOOoVOOOOOOOOOOOOOOOO?VOOVOVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?OOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T17:50:14,OOOVOOOVvVOOOOOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOVOOOOOOVOVOoOOOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOooOOOOOOVVVVOVOOOOOVOOOoOOO?OOOOOOOoVOOOOOOOOOOOOOOOO?VOOVOVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?OOOOOOOOOOOOOOOOOOOoOOOVOOOOOOOO
2026-09-24T17:55:12,OOOOOOOVvVOVOOOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOVOVOoOOOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOooOOOOOOVVOVOVOOOOOVOOOoOOO?OOOOOOOoVOOOOVOVOVOOOOOOO?VOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?OOOOOOOOOOOOOOOOOOOoOOOVOOOOOOOO
2026-09-24T18:00:19,VOOOVOOVvVOOOOOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOoOOOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOOOOVOOOoOOO?OOOOOOOoOOOOOOOOOVVOOOOOO?VOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?OOOOOOOOOOOOOOOOVOOoOOOVOOOOOOOO
2026-09-24T18:05:12,OOOOVOOVvVOOOOOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOoOOOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOOOOVOOOoOOO?OOVOOOOoOOOOOOOOVOVOOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?VOOOOOOOOOOOOOOOOOOoOOOVOOOOOOOO
2026-09-24T18:10:13,VOOOOOOVvOOOOOOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOoOOOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOOOOVOOOoOOO?OOVOOOOoVOVOOOOOOOOOOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?VOOOOOOOOOOOOOOOOOOoOOOVOOOOOOOO
2026-09-24T18:16:20,VOVOOVOVvOOOOOOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOoOOOOOoOOOOOOOOOO?Oo?OOOOOOO?VOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVOOOoOOO?OOOOOOOoOOOOOOOOOVOOOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?VOOOOOOOOOOOOOOOOOOoOOOVOOOOOOOO
2026-09-24T18:20:15,VOOOOVOVvOOOOVOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOoOOOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVOOOoOOO?OOOOOOOoOOOVOOOVOVOOOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?VOOOOOOOOOOOOOOOOOOoOOOVOOOOOOOO
2026-09-24T18:25:11,OOOOOVOVvOOOOOOOOVOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOoOOOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?VOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVOOOoOOO?OVOOOOOoOOOVOOOVOOVVOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?VOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T18:30:16,OOOOOVOVvOOOOOOOOVOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOVOVOOOoOOOOOoOOOOOVOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVOOOoOOO?OVOOOOOoOOOVOOOOOOVVOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOVO?VOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T18:35:10,OOOOOVOVvOOOOOOOOVOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOVOVOOOoOOOOVoOOOOOVOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVOOOoOOO?OVOOOOOoOOOOOOOOOOVVOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOVO?VOOOOOOOOOOOOOOOVOOoOOOOOOOOVOOO
2026-09-24T18:40:14,OOOOOVOVvVVOOOOOOVOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOVOVOOOoOVOOVoOOOOOVOOOO?Oo?OOOOOOO?OOOOOOO?VOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVVOOoOOO?OVOOOOOoOOOOOOOOOOVOOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOVO?VOOOOOOOOOOOOOOOVOOoOOOOOOOOVOOO
2026-09-24T18:45:48,OOOOOVOVvOVOOOOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOVOOOoOVOOVoOOOOOVOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVVOOoOOO?OOOOOOOoOOOVOOOOOOOVOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?VOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T18:50:16,OOOOOOOVvOVOOOOOOVOOoOOO?OOOOOVOOOOVOOOOOOVOOOOOOOOOOOOOOOOOOOOOOOoOVOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVOOOoOOO?OOOOOOOoOOOVOVVOOOOOOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?VOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T18:55:12,OOOOOOOVvVVOOOOOOOOOoOOO?OOOOOVOOOOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOoOVOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVOOOoOOO?OOOOOOOoOOOVOVOOVOOOOOOOO?OOOVVVVVVVOVVVVVOOVVOVVVVVVVVVOOOO?VOOOOOOOOOOOOOOOOOOoOOOOOOVOOOOO
2026-09-24T19:00:18,VOOOOOOVvOOOOOOOOOOOoOOO?OOOOOVOOVOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOoOVOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVOOOoOOO?OOOOOOOoOOOVOOOOOOOOOOOOO?OOOVVVVOVVOVVVVVOOVVOVVVVVVVOVVOOO?VOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T19:05:13,OOOOOOOVvVOOOOOOOOOOoOOO?OOOOOVOOVOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOoOVOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?VOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVOOOoOOO?OOOOOOOoOOOVOOOOOOOOOOOOO?OOOVVVVOVVOVVVVVOOVVOVVVVVVVOVVVOO?VOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T19:10:16,OOOOOOOVvOOOOOOOOOOOoOOO?OOOOOVOOVOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOoOVOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOOOOVOOOoOOO?OOOOOOOoOOOVOOOOOOOOOOOVO?OOOVVVVOVVOVVVVVOOVVOVVVVVVVOVVVOO?VOOOOOOOOOOOOOOOVOOoOOOOOOOOOOOO
2026-09-24T19:15:14,OOOOOOOVvOVOOOVOOOOOoOOO?OOOOOVOOVOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOoOVOOOoOOOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVOVOOOOOVOOOoOOO?OOOOOOOoOOOVOVOOOOOOOOOOO?OOOVVVVOVVOVVVVVOOVVOVVVVVVVOVVVOO?VOOOOOOOOOOOOOOOOOOoOOOVOOOOOOOO
2026-09-24T19:20:15,OOOOOOOVvOVOOOOOOOOOoOOO?OOOOOVOOVOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOoVVOOOoOOOOOOOOOOVOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOOOOVOOOoOOO?OOOOOOOoOOOVOVOOOOOOOOOOV?OOOVVVVOVVOVVVVVOOVVOVVVVVVVOVVVOO?VOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
