polled_at_utc,states
2026-09-22T18:45:15,OVVVOOOVvOOOOOOVOOOOoOOO?OOOOVOOOOOVOOOOOOOOOOOOOOOVOOOOOOVOOOVOVVOVOOVOOVOOOVOOOOO?Oo?OOOOVOO?OVOOOOo?OOVOOoOOOOOOOOoOOOOOVOOOOoOOOOOVOVOVVOOOVVOOVVOOOOO?OOOVOOOoOOOOOVOOOOOoOoOOO?OOOVVVVVVVVVVVVVVVOVVVvVVVVVVVVVVO?VOOOOOVOOOOOOOOOOOOOVOOOVOOOOOOO
2026-09-22T18:50:13,OVVVOOOVvOOOOOOVOOOOoOOO?OOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOVOOOVVVOOVOOVOOVOOOVOOOOO?Oo?OOOOVOO?OVOOOOo?OOVOOoOOOOOOOVoOOOOOOOOOOoOOOOOVOVOVVOOOVVOOVVOOOOO?OOOVVOOoOOOOOVOOOOOoOoOOO?OVOVVVVVVVVVVVVVVOOVVVvVVVVVVVVVVO?VOOOOOOOOOOOOOOOVOOOVOVOVOOOOOOO
2026-09-22T18:55:12,OOOVOOOVvOOOOOOVOOOOoOOO?OOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOOOVOOOVVVOOVOOVOOVOOOOOOOOO?Oo?OOOOVOO?OVOOOOo?OOVOOoOOOOOOOOoOOOOOOOOOOoOOOOOVOVOVVOOOVVOOVVOOOOO?OOOVOVOoVOOVOOOOOOOoOoOOV?OOOVVVVVVVVVVVVVVOOVVVvVVVVVVVVVVO?OOOOOOOOOOOOOOOOVOOOVOOOVOOOVOOO
2026-09-22T19:00:19,OOOVOOOVvOOOOOOVOOOOoOOO?OOOOOOOOOOOOOOOOOOOOOOOOOOVOOOOVOVOOOVVVOOVOOVOOVOOOOOOOOO?Oo?OOOOVOO?OVOOOOo?OOVOOoOOOOOOOOoOOOOOOOOOOoOOOOOVOVVVVOOOVVOOVOOOOOO?OOOOOVOoVOOOOOOOOOOoOoOOO?OVOVOVVVVVVVVVVVVOOVVVvVVVVVVVVVVO?OOOOOOOOOOOOOOOOOOOOVOVVVOOOVOOO
2026-09-22T19:05:13,OOOVVOVVvOOOOOOVOOOOoOOO?OVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOVOOOVVVOOVOOOOOVOOOOOOOOO?Oo?OOOOVOO?OVOOOOo?OOVOOoOOOOOOOOoOOOOOOOOOOoOOOOOVOVVVVOOOVVOOVOOOOOO?OOOOOOOoVOOOOOOOOOOoOoOVV?OOOVVVVVVVVVVVVVVOOVVVvVVVVVVVVVVO?OOOOOOOOOOOOOOOOOOOOVOVVVVOOVOOO
2026-09-22T19:10:16,OVOVVVVVvOOOOOOVOOOOoOOO?OVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOVOOOVVVOOVOOOOOOOOOOOOOOO?Oo?OOOOVOO?OVOOOOo?OOVOOoOOOOOOOOoOOOOOOOOOOoOOOOOVOVVVVOOOVVOOVOOOOOO?OOOOVOVoOOOOOOOOOOOoOoOVO?OOOVVVVVVVVVVVVVVOOVVVvVVVVVVVVVVO?OOOOOOOOOOOOOOOOOOOOVOVVVVOOVOOO
2026-09-22T19:15:15,OOOOVVVVvOOOOOVVOOOOoOOO?OVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOVOOOVVVOOVOOOOOOOOOOOOOOO?Oo?OOOOVOO?OVOOOOo?OOVOOoOOOOOOOOoOOOOOOOOOOoOOVOOVOVVVVVOOOVOOVOOOOOO?OOOOOOOoOOOOOOOOOOOoOoOOO?OOOVVVVVVVVVVVVVVOOVVVvVVVVVVVVVVO?OOOVOOOOOOOVOOOOOOOOVOOVVVOOVOOO
2026-09-22T19:20:16,OOVOOVVVvOVOOOVVOOOOoOOO?OVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOVOOOVOVOOVOOOOOOOOOOOOOOO?Oo?OOOOVOO?OVOOOOo?OOVOOoOOOOOOOOoOOOOOOOOOOoOOOOOVOVVVVVOOOVOOVOOOOOO?OOOOOOOoOOOOOVOOOOOoOoOOO?OOOVVVVVVVVVVVVVOOOVOVvVVVVVVVVVVO?OOOOOOOOOOOVOOOOOOOOVVVVVVOOVOOO
2026-09-22T19:25:11,OOVOVVVVvOOOOOVVOOOOoOOO?OVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOVOOOVVVOOVOOOOOOOOOOOOOOO?Oo?OOOOVOO?OVOOOOo?OOVOOoOOOOOOOOoOOOOOOOOOOoOOOOOVOVVVVVOOVVOOOOOOOOO?OOOOOOOoOOOOVVOOOOOoOoOOO?OOOVVVVVVVVVVVVVOOOVOOVVVVVVVVVVVO?OOOOOOVOOOOVOOOOOOOOVVVVVVOOVOOO
2026-09-22T19:30:18,OOVOVOVVvOOOOOVVOOOOoOOO?OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVOVOOOVVVOVVOOOOOOOOOOOOOOO?Oo?OOOOVOO?OVVOOOo?OOOOOoOOOOOOOOoOOOOOOOOOOoOOOOOOOVVVVVOOVVOOOOOOOOO?OOOOOOOoOOOOOOOOOOOoOoOOO?OOOVVVVVVVVVVVVVOOOVOOVVVVVVVVVVVO?OOOOOOOOOOOVOOOVOOVOVVVVVVOOVOOO
2026-09-22T19:35:10,OOVOVOVVvOOOOOVVOOOOoOOO?OOOOOOOOOOOOOOOOVOOOOOOOOOOOOOOVVVVOOVVVVVOOOOOOOOVOOOOOOO?Oo?OOOOVOO?OVVOOOo?OOOOOoOOOOOOOOoOOOOOOOOOOoOOOOOOOVVVVVOOVVOOOOOOOOO?OOOOOOOoOOOOOOOOOOOoOoOOO?OOVVVVVVVVVVVVVVOOOVVOOVVVVVVVVVVO?OOOOOOVOOOOVOOOVOVOOVVVVVVOOVVOO
2026-09-22T19:40:12,OVVOVOVVvOOOOOVVOOOOoOOO?OOOOOOOOOOOOOOOOVOOOOOVOOOOOOOOVOVVOOVOVVVOOOVOOOOVOOOOOOO?Oo?OOOOVOO?OVVOOOo?OOOOOoOOOOOOOOoOOOOOOOOOOoOOOOOOOVVVVVOOVVOOOOOOOOO?OOOOOOOoOOVOOOOOOOOoOoOVO?OOVVVVVVVVVVVVVVOOVVVVVVVVVVVVVVVO?OOOOOOOOOOOVOOVOOVVOVVVVVVOOVVOO
2026-09-22T19:45:14,OVVOVOVVvOOOOOVVOOOOoOOO?OOOOOOOOOOOOOOOOVOOOOOVOOOOOOOOVOOVOOVVVVVOOOVOOOOVOOOOOOO?Oo?OOOOVOO?OVVOOOo?OOOOOoOOOOOOOOoOOOOOOOOOOoOOOOOOOVVVVVOOVVOOOOOOOOO?OOOOOOOoOOVOOOOOOOOoOoOVO?OVOVVVVVVVVVVVVVOOVVVVVVVVVVVVVVOO?OOOOOOOOOOOVOOVVOOOOVVVVVOOOVVOO
2026-09-22T19:50:15,OVVOVOVVvOOOOOVVOOOOoOOO?OOOOOOOOOOOOOOOOVOOOOOVOOOOOOOOVOOVOOVVOVVOOOVOOOOVOOOOOOO?Oo?OOOOVOO?OVOOOOo?OOOOOoOOOOOOOOoOOOVOOOOOOoOOOOOOOVVVVVOOVVOVOOOOOOO?OOOOOOOoOOOOOOOOOOOoOoOVO?OOOVOVVVVVVVVVVVOOVVVVVVVVVVVVVVOO?OOOOOOOOVOOVOOVVOVOOVVOVVOOOVVOO
2026-09-22T19:55:11,OVVOVOVVvOOOOOOVOOOOoOOO?OOOOOOOOOOOOOOOOVOOOOOVOOOOOOOOVOOVOOVVVVVOOOVOOOOVOOOOOOO?Oo?OOOOVOO?OVOOOOo?OOOOOoOOOOOOOOoOOVVOOOOOOoOOOOOOOVVVVVOOVVOVOOOOOOO?OOOOOOOoOOOOOOOOOOOoOoOVO?OOOVVVVVVVVVVVVVOOVVVVVVVVVVVVVVOO?OOOOOOOOVOOVOOVOVVOOVOOVVOOOVVOO
2026-09-22T20:00:20,OVOOVOVVvOOOOOOVOOOOoOOO?OOOOOOOOOOOOOOOOVOOOVOVVOOOOOOOVOOVOOVOVVVOoOVOOOOVOOOOOOO?Oo?OOOOVOO?OVOOOOo?OOOOOoOOOOOOOOoOOVOOOOOOOoOOOOOOOVVVVVVOVVOVOOOOOVO?OOOOOOOoOOOOOOOOOOOoOoOVV?OOOVVVVOVVVVVVVVOOVVVVVVVVVVVVVVOO?OOOOOOOOOOOVOOVVVVOOVVVVVOOOVVOO
2026-09-22T20:05:14,OOOOVOVVvOOOOOOVOOOOoOOO?OOOOOOOOOOOOOOOOVOOOVOVVOOOOOOOVOOVOOVVVVVOoOVOOOOVOVOOOOO?Oo?OOOOVOO?OVOOOOo?OOOOOoOOOOOOOOoOOVOOOOOOOoOOOOOOOVVVVVVOVVOVVOOOOOO?OOOOOOOoOOOVOOOOOOOoOoOVO?OOOVVVVOVVVVVVVVOOVOVVVVVVVVVVOVOO?OOOOOOOOOOOVOOVVOVOOVVOVVOOOVVOO
